-93.250	33.250	2.829	0.009
-92.750	33.250	3.088	0.020
-92.250	33.250	3.349	0.025
-91.750	33.250	3.295	0.015
-91.250	33.250	3.196	0.016
-90.750	33.250	3.319	0.036
-90.250	33.250	3.274	0.030
-89.750	33.250	3.307	0.034
-89.250	33.250	3.151	0.017
-88.750	33.250	3.279	0.029
-88.250	33.250	3.326	0.010
-87.750	33.250	3.373	0.016
-87.250	33.250	3.238	0.007
-86.750	33.250	3.363	0.009
-93.250	33.750	3.362	0.057
-92.750	33.750	3.012	0.016
-92.250	33.750	2.910	0.012
-91.750	33.750	2.871	0.008
-91.250	33.750	3.009	0.010
-90.750	33.750	2.917	0.008
-90.250	33.750	3.088	0.010
-89.750	33.750	2.943	0.006
-89.250	33.750	3.069	0.008
-88.750	33.750	3.654	0.011
-88.250	33.750	3.503	0.007
-87.750	33.750	3.532	0.007
-87.250	33.750	3.354	0.009
-86.750	33.750	3.377	0.013
-86.250	33.750	3.388	0.084
-93.250	34.250	3.183	0.021
-92.750	34.250	3.528	0.016
-92.250	34.250	3.325	0.007
-91.750	34.250	3.151	0.006
-91.250	34.250	2.874	0.004
-90.750	34.250	2.884	0.004
-90.250	34.250	2.963	0.003
-89.750	34.250	3.388	0.004
-89.250	34.250	3.405	0.004
-88.750	34.250	3.583	0.006
-88.250	34.250	3.622	0.005
-87.750	34.250	3.546	0.008
-87.250	34.250	3.619	0.011
-86.750	34.250	3.406	0.019
-86.250	34.250	3.393	0.167
-93.750	34.750	3.331	0.309
-93.250	34.750	2.943	0.041
-92.750	34.750	3.352	0.008
-92.250	34.750	3.142	0.004
-91.750	34.750	3.086	0.003
-91.250	34.750	3.120	0.003
-90.750	34.750	3.138	0.003
-90.250	34.750	3.271	0.003
-89.750	34.750	3.350	0.003
-89.250	34.750	3.523	0.003
-88.750	34.750	3.472	0.003
-88.250	34.750	3.552	0.004
-87.750	34.750	3.671	0.009
-87.250	34.750	3.660	0.008
-86.750	34.750	3.514	0.030
-86.250	34.750	3.524	0.079
-93.750	35.250	3.159	0.065
-93.250	35.250	3.236	0.042
-92.750	35.250	3.202	0.007
-92.250	35.250	3.491	0.005
-91.750	35.250	3.308	0.003
-91.250	35.250	3.279	0.002
-90.750	35.250	3.227	0.002
-90.250	35.250	3.319	0.002
-89.750	35.250	3.326	0.002
-89.250	35.250	3.508	0.003
-88.750	35.250	3.535	0.003
-88.250	35.250	3.571	0.004
-87.750	35.250	3.584	0.007
-87.250	35.250	3.631	0.011
-86.750	35.250	3.653	0.039
-86.250	35.250	3.529	0.063
-93.750	35.750	3.487	0.069
-93.250	35.750	3.509	0.021
-92.750	35.750	3.401	0.009
-92.250	35.750	3.607	0.007
-91.750	35.750	3.515	0.004
-91.250	35.750	3.597	0.003
-90.750	35.750	3.388	0.002
-90.250	35.750	3.169	0.002
-89.750	35.750	3.219	0.002
-89.250	35.750	3.369	0.002
-88.750	35.750	3.536	0.003
-88.250	35.750	3.526	0.004
-87.750	35.750	3.579	0.006
-87.250	35.750	3.646	0.011
-86.750	35.750	3.584	0.022
-86.250	35.750	3.397	0.385
-93.750	36.250	3.455	0.011
-93.250	36.250	3.452	0.009
-92.750	36.250	3.507	0.010
-92.250	36.250	3.616	0.008
-91.750	36.250	3.456	0.005
-91.250	36.250	3.371	0.003
-90.750	36.250	3.521	0.003
-90.250	36.250	3.439	0.002
-89.750	36.250	3.378	0.002
-89.250	36.250	3.284	0.002
-88.750	36.250	3.462	0.003
-88.250	36.250	3.568	0.004
-87.750	36.250	3.538	0.007
-87.250	36.250	3.701	0.011
-86.750	36.250	3.513	0.011
-86.250	36.250	3.451	0.032
-93.750	36.750	3.390	0.126
-93.250	36.750	3.510	0.014
-92.750	36.750	3.461	0.016
-92.250	36.750	3.474	0.006
-91.750	36.750	3.602	0.006
-91.250	36.750	3.487	0.004
-90.750	36.750	3.423	0.004
-90.250	36.750	3.448	0.003
-89.750	36.750	3.522	0.003
-89.250	36.750	3.482	0.003
-88.750	36.750	3.558	0.003
-88.250	36.750	3.436	0.004
-87.750	36.750	3.458	0.007
-87.250	36.750	3.698	0.008
-86.750	36.750	3.378	0.009
-86.250	36.750	3.423	0.076
-93.750	37.250	3.513	0.023
-93.250	37.250	3.393	0.018
-92.750	37.250	3.510	0.019
-92.250	37.250	3.406	0.007
-91.750	37.250	3.437	0.009
-91.250	37.250	3.623	0.011
-90.750	37.250	3.429	0.004
-90.250	37.250	3.509	0.005
-89.750	37.250	3.699	0.006
-89.250	37.250	3.548	0.006
-88.750	37.250	3.553	0.005
-88.250	37.250	3.574	0.005
-87.750	37.250	3.395	0.008
-87.250	37.250	3.570	0.009
-86.750	37.250	3.609	0.012
-86.250	37.250	3.410	0.020
-93.750	37.750	3.567	0.029
-93.250	37.750	3.514	0.030
-92.750	37.750	3.439	0.027
-92.250	37.750	3.463	0.019
-91.750	37.750	3.482	0.032
-91.250	37.750	3.495	0.009
-90.750	37.750	3.703	0.008
-90.250	37.750	3.477	0.007
-89.750	37.750	3.643	0.024
-89.250	37.750	3.635	0.016
-88.750	37.750	3.470	0.010
-88.250	37.750	3.530	0.009
-87.750	37.750	3.583	0.008
-87.250	37.750	3.574	0.011
-86.750	37.750	3.399	0.012
-86.250	37.750	3.384	0.015
