-93.250	33.250	3.922	0.026
-92.750	33.250	3.559	0.025
-92.250	33.250	3.473	0.029
-91.750	33.250	3.202	0.017
-91.250	33.250	3.525	0.023
-90.750	33.250	3.252	0.037
-90.250	33.250	3.061	0.020
-89.750	33.250	3.200	0.021
-89.250	33.250	3.373	0.016
-88.750	33.250	3.475	0.019
-88.250	33.250	3.334	0.012
-87.750	33.250	3.661	0.029
-87.250	33.250	3.631	0.025
-86.750	33.250	3.631	0.022
-93.250	33.750	3.386	0.022
-92.750	33.750	3.272	0.014
-92.250	33.750	3.303	0.014
-91.750	33.750	3.652	0.016
-91.250	33.750	3.143	0.014
-90.750	33.750	3.561	0.012
-90.250	33.750	3.114	0.010
-89.750	33.750	3.649	0.015
-89.250	33.750	3.311	0.010
-88.750	33.750	3.468	0.012
-88.250	33.750	3.536	0.013
-87.750	33.750	3.669	0.015
-87.250	33.750	3.368	0.018
-86.750	33.750	3.663	0.027
-86.250	33.750	4.028	0.087
-93.750	34.250	3.510	0.932
-93.250	34.250	3.400	0.016
-92.750	34.250	3.448	0.012
-92.250	34.250	3.550	0.011
-91.750	34.250	3.467	0.010
-91.250	34.250	3.320	0.009
-90.750	34.250	3.553	0.009
-90.250	34.250	3.401	0.010
-89.750	34.250	3.392	0.009
-89.250	34.250	3.551	0.009
-88.750	34.250	3.691	0.012
-88.250	34.250	3.583	0.010
-87.750	34.250	3.673	0.012
-87.250	34.250	3.486	0.014
-86.750	34.250	3.352	0.015
-86.250	34.250	3.121	0.046
-93.750	34.750	3.488	0.356
-93.250	34.750	3.295	0.027
-92.750	34.750	3.307	0.008
-92.250	34.750	3.493	0.008
-91.750	34.750	3.398	0.008
-91.250	34.750	3.441	0.008
-90.750	34.750	3.352	0.007
-90.250	34.750	3.472	0.008
-89.750	34.750	3.392	0.007
-89.250	34.750	3.461	0.009
-88.750	34.750	3.703	0.011
-88.250	34.750	3.722	0.010
-87.750	34.750	3.747	0.011
-87.250	34.750	4.005	0.013
-86.750	34.750	3.662	0.017
-86.250	34.750	3.350	0.032
-93.750	35.250	3.321	0.025
-93.250	35.250	3.413	0.020
-92.750	35.250	3.469	0.011
-92.250	35.250	3.447	0.008
-91.750	35.250	3.553	0.008
-91.250	35.250	3.527	0.008
-90.750	35.250	3.641	0.009
-90.250	35.250	3.622	0.008
-89.750	35.250	3.660	0.009
-89.250	35.250	3.678	0.009
-88.750	35.250	3.392	0.008
-88.250	35.250	3.519	0.009
-87.750	35.250	3.505	0.009
-87.250	35.250	3.292	0.009
-86.750	35.250	3.732	0.021
-86.250	35.250	3.511	0.034
-93.750	35.750	3.526	0.040
-93.250	35.750	3.396	0.015
-92.750	35.750	3.844	0.013
-92.250	35.750	3.411	0.010
-91.750	35.750	3.680	0.008
-91.250	35.750	3.488	0.008
-90.750	35.750	3.305	0.007
-90.250	35.750	3.373	0.007
-89.750	35.750	3.224	0.006
-89.250	35.750	3.630	0.009
-88.750	35.750	3.411	0.008
-88.250	35.750	3.534	0.009
-87.750	35.750	3.613	0.010
-87.250	35.750	3.680	0.013
-86.750	35.750	3.522	0.020
-86.250	35.750	3.816	0.102
-93.750	36.250	3.509	0.029
-93.250	36.250	3.779	0.018
-92.750	36.250	3.428	0.010
-92.250	36.250	3.416	0.010
-91.750	36.250	3.563	0.008
-91.250	36.250	3.404	0.007
-90.750	36.250	3.369	0.007
-90.250	36.250	3.459	0.007
-89.750	36.250	3.534	0.008
-89.250	36.250	3.419	0.008
-88.750	36.250	3.447	0.009
-88.250	36.250	3.843	0.011
-87.750	36.250	3.647	0.010
-87.250	36.250	3.594	0.013
-86.750	36.250	3.948	0.020
-86.250	36.250	3.726	0.093
-93.750	36.750	4.186	0.068
-93.250	36.750	3.696	0.018
-92.750	36.750	3.731	0.016
-92.250	36.750	3.504	0.010
-91.750	36.750	3.557	0.010
-91.250	36.750	3.926	0.011
-90.750	36.750	3.610	0.008
-90.250	36.750	3.461	0.008
-89.750	36.750	3.979	0.011
-89.250	36.750	3.432	0.008
-88.750	36.750	3.546	0.010
-88.250	36.750	3.785	0.011
-87.750	36.750	3.472	0.011
-87.250	36.750	3.807	0.013
-86.750	36.750	3.175	0.017
-86.250	36.750	3.980	0.078
-93.750	37.250	3.253	0.025
-93.250	37.250	3.687	0.025
-92.750	37.250	3.443	0.017
-92.250	37.250	3.612	0.014
-91.750	37.250	3.669	0.016
-91.250	37.250	3.466	0.013
-90.750	37.250	3.722	0.012
-90.250	37.250	3.184	0.009
-89.750	37.250	3.706	0.011
-89.250	37.250	3.246	0.009
-88.750	37.250	3.697	0.011
-88.250	37.250	3.604	0.012
-87.750	37.250	3.627	0.014
-87.250	37.250	3.418	0.013
-86.750	37.250	3.609	0.020
-86.250	37.250	3.233	0.026
-93.750	37.750	3.555	0.057
-93.250	37.750	3.460	0.034
-92.750	37.750	3.500	0.044
-92.250	37.750	3.545	0.039
-91.750	37.750	3.927	0.057
-91.250	37.750	3.534	0.035
-90.750	37.750	3.359	0.016
-90.250	37.750	4.302	0.022
-89.750	37.750	2.980	0.021
-89.250	37.750	3.740	0.021
-88.750	37.750	4.241	0.022
-88.250	37.750	3.264	0.016
-87.750	37.750	3.540	0.016
-87.250	37.750	3.611	0.021
-86.750	37.750	3.375	0.025
-86.250	37.750	3.901	0.029
