-93.100	33.300	2.735	3.194
-92.500	33.300	3.054	0.067
-91.900	33.300	3.213	0.079
-91.300	33.300	3.281	0.136
-90.700	33.300	2.974	0.161
-90.100	33.300	3.052	0.131
-89.500	33.300	3.154	0.116
-88.900	33.300	2.919	0.181
-88.300	33.300	3.285	0.078
-87.700	33.300	3.441	0.060
-87.100	33.300	3.209	0.088
-86.500	33.300	3.264	0.086
-93.100	33.900	2.537	0.111
-92.500	33.900	3.454	0.000
-91.900	33.900	3.232	3.033
-91.300	33.900	2.909	0.041
-90.700	33.900	3.249	0.075
-90.100	33.900	3.001	0.086
-89.500	33.900	2.959	0.079
-88.900	33.900	3.425	0.091
-88.300	33.900	3.393	0.079
-87.700	33.900	3.536	0.046
-87.100	33.900	3.414	0.065
-86.500	33.900	3.278	0.052
-93.100	34.500	3.122	0.070
-92.500	34.500	3.955	0.065
-91.900	34.500	3.466	0.000
-91.300	34.500	3.034	0.464
-90.700	34.500	3.076	0.074
-90.100	34.500	3.216	0.061
-89.500	34.500	3.469	0.053
-88.900	34.500	3.534	0.046
-88.300	34.500	3.406	0.050
-87.700	34.500	3.513	0.044
-87.100	34.500	3.644	0.046
-86.500	34.500	3.613	0.044
-93.700	35.100	2.918	0.037
-93.100	35.100	3.283	0.044
-92.500	35.100	3.086	0.054
-91.900	35.100	3.083	0.065
-91.300	35.100	3.007	0.000
-90.700	35.100	3.341	0.077
-90.100	35.100	3.089	0.070
-89.500	35.100	3.454	0.043
-88.900	35.100	3.553	0.026
-88.300	35.100	3.573	0.029
-87.700	35.100	3.553	0.038
-87.100	35.100	3.473	0.030
-86.500	35.100	3.570	0.032
-93.700	35.700	3.368	0.032
-93.100	35.700	3.532	0.034
-92.500	35.700	3.419	0.046
-91.900	35.700	3.506	0.045
-91.300	35.700	3.579	0.057
-90.700	35.700	3.323	0.000
-90.100	35.700	2.978	0.156
-89.500	35.700	3.257	0.085
-88.900	35.700	3.460	0.040
-88.300	35.700	3.497	0.030
-87.700	35.700	3.555	0.032
-87.100	35.700	3.571	0.028
-86.500	35.700	3.631	0.023
-93.700	36.300	3.551	0.024
-93.100	36.300	3.564	0.024
-92.500	36.300	3.484	0.028
-91.900	36.300	3.416	0.040
-91.300	36.300	3.465	0.041
-90.700	36.300	3.410	0.104
-90.100	36.300	3.472	2.153
-89.500	36.300	3.221	0.080
-88.900	36.300	3.311	0.063
-88.300	36.300	3.495	0.043
-87.700	36.300	3.631	0.034
-87.100	36.300	3.545	0.028
-86.500	36.300	3.503	0.025
-93.700	36.900	3.364	0.021
-93.100	36.900	3.494	0.021
-92.500	36.900	3.492	0.026
-91.900	36.900	3.488	0.039
-91.300	36.900	3.497	0.047
-90.700	36.900	3.456	0.064
-90.100	36.900	3.614	1.000
-89.500	36.900	3.409	0.238
-88.900	36.900	3.577	0.062
-88.300	36.900	3.531	0.061
-87.700	36.900	3.457	0.038
-87.100	36.900	3.608	0.033
-86.500	36.900	3.540	0.027
-93.700	37.500	3.548	0.029
-93.100	37.500	3.497	0.027
-92.500	37.500	3.578	0.025
-91.900	37.500	3.394	0.034
-91.300	37.500	3.465	0.041
-90.700	37.500	3.520	0.060
-90.100	37.500	3.589	0.715
-89.500	37.500	3.540	0.099
-88.900	37.500	3.599	0.082
-88.300	37.500	3.592	0.111
-87.700	37.500	3.529	0.074
-87.100	37.500	3.329	0.050
-86.500	37.500	3.412	0.033
-85.900	37.500	3.448	0.042
-91.300	38.100	3.531	0.030
-90.700	38.100	3.642	0.041
-90.100	38.100	3.487	0.042
-89.500	38.100	3.507	0.069
-88.900	38.100	3.359	0.200
-88.300	38.100	3.521	0.000
-87.700	38.100	3.434	0.000
-87.100	38.100	3.352	0.885
