-93.250	33.250	2.942	0.010
-92.750	33.250	3.132	0.021
-92.250	33.250	3.335	0.025
-91.750	33.250	3.298	0.015
-91.250	33.250	3.264	0.017
-90.750	33.250	3.353	0.038
-90.250	33.250	3.323	0.032
-89.750	33.250	3.356	0.037
-89.250	33.250	3.182	0.019
-88.750	33.250	3.292	0.032
-88.250	33.250	3.371	0.012
-87.750	33.250	3.425	0.018
-87.250	33.250	3.244	0.008
-86.750	33.250	3.432	0.010
-93.250	33.750	3.358	0.061
-92.750	33.750	3.027	0.017
-92.250	33.750	2.981	0.013
-91.750	33.750	3.023	0.009
-91.250	33.750	3.067	0.010
-90.750	33.750	2.981	0.008
-90.250	33.750	3.110	0.010
-89.750	33.750	2.997	0.007
-89.250	33.750	3.113	0.009
-88.750	33.750	3.620	0.012
-88.250	33.750	3.497	0.008
-87.750	33.750	3.444	0.008
-87.250	33.750	3.379	0.011
-86.750	33.750	3.440	0.014
-86.250	33.750	3.425	0.094
-93.250	34.250	3.257	0.024
-92.750	34.250	3.482	0.017
-92.250	34.250	3.404	0.008
-91.750	34.250	3.205	0.006
-91.250	34.250	2.985	0.004
-90.750	34.250	2.938	0.004
-90.250	34.250	3.048	0.004
-89.750	34.250	3.417	0.004
-89.250	34.250	3.462	0.004
-88.750	34.250	3.611	0.007
-88.250	34.250	3.627	0.006
-87.750	34.250	3.583	0.010
-87.250	34.250	3.589	0.013
-86.750	34.250	3.397	0.021
-86.250	34.250	3.416	0.241
-93.750	34.750	3.350	0.338
-93.250	34.750	2.967	0.045
-92.750	34.750	3.307	0.008
-92.250	34.750	3.195	0.004
-91.750	34.750	3.146	0.003
-91.250	34.750	3.197	0.003
-90.750	34.750	3.211	0.003
-90.250	34.750	3.262	0.003
-89.750	34.750	3.388	0.003
-89.250	34.750	3.477	0.004
-88.750	34.750	3.454	0.004
-88.250	34.750	3.592	0.005
-87.750	34.750	3.577	0.010
-87.250	34.750	3.707	0.009
-86.750	34.750	3.511	0.033
-86.250	34.750	3.486	0.085
-93.750	35.250	3.223	0.074
-93.250	35.250	3.293	0.048
-92.750	35.250	3.199	0.008
-92.250	35.250	3.541	0.006
-91.750	35.250	3.335	0.004
-91.250	35.250	3.334	0.003
-90.750	35.250	3.265	0.003
-90.250	35.250	3.361	0.003
-89.750	35.250	3.370	0.003
-89.250	35.250	3.512	0.003
-88.750	35.250	3.520	0.003
-88.250	35.250	3.550	0.005
-87.750	35.250	3.566	0.008
-87.250	35.250	3.631	0.012
-86.750	35.250	3.650	0.043
-86.250	35.250	3.546	0.070
-93.750	35.750	3.478	0.076
-93.250	35.750	3.456	0.023
-92.750	35.750	3.444	0.010
-92.250	35.750	3.577	0.008
-91.750	35.750	3.568	0.004
-91.250	35.750	3.529	0.003
-90.750	35.750	3.453	0.003
-90.250	35.750	3.179	0.002
-89.750	35.750	3.238	0.002
-89.250	35.750	3.407	0.003
-88.750	35.750	3.554	0.003
-88.250	35.750	3.462	0.004
-87.750	35.750	3.692	0.008
-87.250	35.750	3.533	0.012
-86.750	35.750	3.669	0.026
-86.250	35.750	3.418	0.409
-93.750	36.250	3.478	0.012
-93.250	36.250	3.460	0.010
-92.750	36.250	3.461	0.011
-92.250	36.250	3.546	0.008
-91.750	36.250	3.488	0.005
-91.250	36.250	3.396	0.004
-90.750	36.250	3.516	0.003
-90.250	36.250	3.489	0.003
-89.750	36.250	3.375	0.002
-89.250	36.250	3.319	0.002
-88.750	36.250	3.537	0.003
-88.250	36.250	3.546	0.004
-87.750	36.250	3.565	0.008
-87.250	36.250	3.543	0.013
-86.750	36.250	3.612	0.014
-86.250	36.250	3.442	0.041
-93.750	36.750	3.412	0.121
-93.250	36.750	3.491	0.015
-92.750	36.750	3.437	0.017
-92.250	36.750	3.532	0.007
-91.750	36.750	3.616	0.007
-91.250	36.750	3.481	0.005
-90.750	36.750	3.446	0.004
-90.250	36.750	3.444	0.003
-89.750	36.750	3.510	0.003
-89.250	36.750	3.530	0.003
-88.750	36.750	3.561	0.003
-88.250	36.750	3.491	0.005
-87.750	36.750	3.491	0.007
-87.250	36.750	3.573	0.008
-86.750	36.750	3.426	0.011
-86.250	36.750	3.490	0.088
-93.750	37.250	3.518	0.022
-93.250	37.250	3.388	0.020
-92.750	37.250	3.483	0.021
-92.250	37.250	3.339	0.008
-91.750	37.250	3.423	0.010
-91.250	37.250	3.600	0.013
-90.750	37.250	3.452	0.005
-90.250	37.250	3.545	0.006
-89.750	37.250	3.751	0.007
-89.250	37.250	3.555	0.008
-88.750	37.250	3.562	0.006
-88.250	37.250	3.610	0.005
-87.750	37.250	3.356	0.010
-87.250	37.250	3.531	0.010
-86.750	37.250	3.601	0.015
-86.250	37.250	3.500	0.024
-93.750	37.750	3.491	0.033
-93.250	37.750	3.588	0.038
-92.750	37.750	3.548	0.036
-92.250	37.750	3.647	0.024
-91.750	37.750	3.520	0.039
-91.250	37.750	3.556	0.011
-90.750	37.750	3.678	0.009
-90.250	37.750	3.464	0.008
-89.750	37.750	3.609	0.028
-89.250	37.750	3.657	0.018
-88.750	37.750	3.501	0.012
-88.250	37.750	3.516	0.010
-87.750	37.750	3.542	0.009
-87.250	37.750	3.625	0.014
-86.750	37.750	3.458	0.015
-86.250	37.750	3.407	0.018
