-93.250	33.250	3.312	0.018
-92.750	33.250	3.316	0.022
-92.250	33.250	3.390	0.027
-91.750	33.250	3.247	0.017
-91.250	33.250	3.403	0.022
-90.750	33.250	3.385	0.034
-90.250	33.250	3.319	0.023
-89.750	33.250	3.379	0.022
-89.250	33.250	3.131	0.014
-88.750	33.250	3.316	0.017
-88.250	33.250	3.529	0.014
-87.750	33.250	3.531	0.030
-87.250	33.250	3.526	0.024
-86.750	33.250	3.539	0.023
-93.250	33.750	3.369	0.019
-92.750	33.750	3.272	0.013
-92.250	33.750	3.401	0.014
-91.750	33.750	3.288	0.013
-91.250	33.750	3.201	0.016
-90.750	33.750	3.285	0.011
-90.250	33.750	3.361	0.012
-89.750	33.750	3.280	0.011
-89.250	33.750	3.256	0.010
-88.750	33.750	3.509	0.013
-88.250	33.750	3.512	0.014
-87.750	33.750	3.683	0.016
-87.250	33.750	3.564	0.021
-86.750	33.750	3.492	0.029
-86.250	33.750	3.526	0.076
-93.250	34.250	3.404	0.015
-92.750	34.250	3.418	0.011
-92.250	34.250	3.519	0.011
-91.750	34.250	3.396	0.010
-91.250	34.250	3.330	0.009
-90.750	34.250	3.355	0.008
-90.250	34.250	3.420	0.009
-89.750	34.250	3.452	0.009
-89.250	34.250	3.509	0.009
-88.750	34.250	3.511	0.011
-88.250	34.250	3.607	0.011
-87.750	34.250	3.554	0.012
-87.250	34.250	3.638	0.015
-86.750	34.250	3.509	0.018
-86.250	34.250	3.426	0.071
-93.750	34.750	3.485	0.108
-93.250	34.750	3.398	0.024
-92.750	34.750	3.331	0.008
-92.250	34.750	3.456	0.007
-91.750	34.750	3.321	0.008
-91.250	34.750	3.351	0.007
-90.750	34.750	3.339	0.007
-90.250	34.750	3.389	0.007
-89.750	34.750	3.473	0.008
-89.250	34.750	3.507	0.009
-88.750	34.750	3.629	0.011
-88.250	34.750	3.574	0.009
-87.750	34.750	3.615	0.010
-87.250	34.750	3.763	0.012
-86.750	34.750	3.519	0.017
-86.250	34.750	3.461	0.039
-93.750	35.250	3.384	0.025
-93.250	35.250	3.388	0.019
-92.750	35.250	3.516	0.012
-92.250	35.250	3.475	0.009
-91.750	35.250	3.423	0.008
-91.250	35.250	3.516	0.008
-90.750	35.250	3.482	0.008
-90.250	35.250	3.527	0.008
-89.750	35.250	3.516	0.008
-89.250	35.250	3.541	0.009
-88.750	35.250	3.525	0.010
-88.250	35.250	3.568	0.010
-87.750	35.250	3.628	0.010
-87.250	35.250	3.453	0.011
-86.750	35.250	3.569	0.019
-86.250	35.250	3.488	0.032
-93.750	35.750	3.436	0.040
-93.250	35.750	3.443	0.017
-92.750	35.750	3.607	0.012
-92.250	35.750	3.576	0.011
-91.750	35.750	3.629	0.008
-91.250	35.750	3.483	0.008
-90.750	35.750	3.376	0.007
-90.250	35.750	3.381	0.006
-89.750	35.750	3.359	0.007
-89.250	35.750	3.478	0.008
-88.750	35.750	3.545	0.009
-88.250	35.750	3.406	0.009
-87.750	35.750	3.644	0.010
-87.250	35.750	3.666	0.013
-86.750	35.750	3.815	0.022
-86.250	35.750	3.527	0.078
-93.750	36.250	3.458	0.030
-93.250	36.250	3.494	0.015
-92.750	36.250	3.454	0.011
-92.250	36.250	3.423	0.010
-91.750	36.250	3.550	0.008
-91.250	36.250	3.367	0.007
-90.750	36.250	3.352	0.007
-90.250	36.250	3.449	0.007
-89.750	36.250	3.473	0.007
-89.250	36.250	3.440	0.008
-88.750	36.250	3.542	0.010
-88.250	36.250	3.595	0.010
-87.750	36.250	3.683	0.011
-87.250	36.250	3.504	0.012
-86.750	36.250	3.625	0.015
-86.250	36.250	3.598	0.069
-93.750	36.750	3.601	0.062
-93.250	36.750	3.506	0.016
-92.750	36.750	3.495	0.014
-92.250	36.750	3.480	0.010
-91.750	36.750	3.575	0.011
-91.250	36.750	3.664	0.010
-90.750	36.750	3.579	0.008
-90.250	36.750	3.619	0.009
-89.750	36.750	3.643	0.009
-89.250	36.750	3.485	0.009
-88.750	36.750	3.567	0.011
-88.250	36.750	3.632	0.010
-87.750	36.750	3.419	0.010
-87.250	36.750	3.565	0.011
-86.750	36.750	3.359	0.019
-86.250	36.750	3.820	0.063
-93.750	37.250	3.535	0.029
-93.250	37.250	3.673	0.024
-92.750	37.250	3.404	0.017
-92.250	37.250	3.511	0.013
-91.750	37.250	3.436	0.015
-91.250	37.250	3.469	0.013
-90.750	37.250	3.534	0.011
-90.250	37.250	3.424	0.010
-89.750	37.250	3.624	0.011
-89.250	37.250	3.544	0.012
-88.750	37.250	3.614	0.011
-88.250	37.250	3.537	0.011
-87.750	37.250	3.529	0.013
-87.250	37.250	3.426	0.013
-86.750	37.250	3.460	0.017
-86.250	37.250	3.589	0.031
-93.750	37.750	3.517	0.054
-93.250	37.750	3.470	0.035
-92.750	37.750	3.477	0.045
-92.250	37.750	3.493	0.039
-91.750	37.750	3.499	0.044
-91.250	37.750	3.521	0.035
-90.750	37.750	3.541	0.018
-90.250	37.750	3.709	0.016
-89.750	37.750	3.525	0.028
-89.250	37.750	3.597	0.020
-88.750	37.750	3.556	0.015
-88.250	37.750	3.493	0.018
-87.750	37.750	3.575	0.017
-87.250	37.750	3.637	0.022
-86.750	37.750	3.559	0.027
-86.250	37.750	3.640	0.025
