-93.250	33.250	3.103	0.013
-92.750	33.250	3.133	0.025
-92.250	33.250	3.327	0.029
-91.750	33.250	3.292	0.017
-91.250	33.250	3.324	0.020
-90.750	33.250	3.395	0.042
-90.250	33.250	3.367	0.035
-89.750	33.250	3.441	0.048
-89.250	33.250	3.258	0.026
-88.750	33.250	3.272	0.037
-88.250	33.250	3.549	0.019
-87.750	33.250	3.505	0.026
-87.250	33.250	3.360	0.011
-86.750	33.250	3.505	0.015
-93.250	33.750	3.320	0.069
-92.750	33.750	3.116	0.021
-92.250	33.750	3.124	0.016
-91.750	33.750	3.215	0.011
-91.250	33.750	3.192	0.013
-90.750	33.750	3.081	0.010
-90.250	33.750	3.137	0.012
-89.750	33.750	3.134	0.009
-89.250	33.750	3.155	0.012
-88.750	33.750	3.629	0.017
-88.250	33.750	3.573	0.013
-87.750	33.750	3.363	0.010
-87.250	33.750	3.385	0.016
-86.750	33.750	3.499	0.019
-86.250	33.750	3.506	0.133
-93.250	34.250	3.482	0.032
-92.750	34.250	3.479	0.020
-92.250	34.250	3.422	0.009
-91.750	34.250	3.284	0.007
-91.250	34.250	3.153	0.005
-90.750	34.250	3.106	0.005
-90.250	34.250	3.146	0.005
-89.750	34.250	3.390	0.005
-89.250	34.250	3.537	0.006
-88.750	34.250	3.612	0.009
-88.250	34.250	3.644	0.007
-87.750	34.250	3.764	0.016
-87.250	34.250	3.459	0.016
-86.750	34.250	3.516	0.030
-86.250	34.250	3.440	0.307
-93.750	34.750	3.381	0.429
-93.250	34.750	3.031	0.061
-92.750	34.750	3.356	0.010
-92.250	34.750	3.268	0.006
-91.750	34.750	3.227	0.005
-91.250	34.750	3.157	0.004
-90.750	34.750	3.305	0.004
-90.250	34.750	3.252	0.004
-89.750	34.750	3.429	0.004
-89.250	34.750	3.482	0.005
-88.750	34.750	3.384	0.005
-88.250	34.750	3.547	0.007
-87.750	34.750	3.542	0.014
-87.250	34.750	3.740	0.012
-86.750	34.750	3.524	0.042
-86.250	34.750	3.384	0.098
-93.750	35.250	3.339	0.101
-93.250	35.250	3.354	0.062
-92.750	35.250	3.274	0.011
-92.250	35.250	3.549	0.008
-91.750	35.250	3.365	0.005
-91.250	35.250	3.375	0.004
-90.750	35.250	3.338	0.004
-90.250	35.250	3.479	0.004
-89.750	35.250	3.374	0.004
-89.250	35.250	3.540	0.004
-88.750	35.250	3.499	0.005
-88.250	35.250	3.587	0.008
-87.750	35.250	3.453	0.011
-87.250	35.250	3.713	0.017
-86.750	35.250	3.558	0.049
-86.250	35.250	3.562	0.084
-93.750	35.750	3.446	0.111
-93.250	35.750	3.399	0.033
-92.750	35.750	3.517	0.014
-92.250	35.750	3.631	0.012
-91.750	35.750	3.627	0.007
-91.250	35.750	3.531	0.005
-90.750	35.750	3.431	0.004
-90.250	35.750	3.231	0.003
-89.750	35.750	3.321	0.003
-89.250	35.750	3.478	0.004
-88.750	35.750	3.548	0.005
-88.250	35.750	3.452	0.007
-87.750	35.750	3.660	0.012
-87.250	35.750	3.583	0.017
-86.750	35.750	3.624	0.032
-86.250	35.750	3.446	0.375
-93.750	36.250	3.433	0.022
-93.250	36.250	3.495	0.013
-92.750	36.250	3.437	0.015
-92.250	36.250	3.434	0.011
-91.750	36.250	3.445	0.007
-91.250	36.250	3.517	0.005
-90.750	36.250	3.439	0.004
-90.250	36.250	3.632	0.004
-89.750	36.250	3.351	0.003
-89.250	36.250	3.399	0.003
-88.750	36.250	3.672	0.005
-88.250	36.250	3.580	0.008
-87.750	36.250	3.530	0.013
-87.250	36.250	3.466	0.017
-86.750	36.250	3.703	0.018
-86.250	36.250	3.482	0.054
-93.250	36.750	3.524	0.021
-92.750	36.750	3.484	0.025
-92.250	36.750	3.517	0.012
-91.750	36.750	3.608	0.010
-91.250	36.750	3.432	0.007
-90.750	36.750	3.486	0.006
-90.250	36.750	3.480	0.005
-89.750	36.750	3.542	0.005
-89.250	36.750	3.554	0.004
-88.750	36.750	3.595	0.005
-88.250	36.750	3.533	0.008
-87.750	36.750	3.489	0.015
-87.250	36.750	3.495	0.014
-86.750	36.750	3.505	0.016
-86.250	36.750	3.510	0.097
-93.750	37.250	3.539	0.033
-93.250	37.250	3.428	0.035
-92.750	37.250	3.592	0.043
-92.250	37.250	3.318	0.017
-91.750	37.250	3.444	0.018
-91.250	37.250	3.474	0.022
-90.750	37.250	3.456	0.007
-90.250	37.250	3.636	0.009
-89.750	37.250	3.595	0.009
-89.250	37.250	3.380	0.010
-88.750	37.250	3.502	0.010
-88.250	37.250	3.380	0.008
-87.750	37.250	3.441	0.021
-87.250	37.250	3.412	0.015
-86.750	37.250	3.602	0.021
-86.250	37.250	3.535	0.033
-93.750	37.750	3.420	0.075
-93.250	37.750	3.533	0.073
-92.750	37.750	3.396	0.049
-92.250	37.750	3.460	0.064
-91.750	37.750	3.438	0.074
-91.250	37.750	3.511	0.017
-90.750	37.750	3.648	0.013
-90.250	37.750	3.537	0.011
-89.750	37.750	3.581	0.037
-89.250	37.750	3.702	0.027
-88.750	37.750	3.366	0.016
-88.250	37.750	3.318	0.015
-87.750	37.750	3.609	0.014
-87.250	37.750	3.467	0.027
-86.750	37.750	3.499	0.025
-86.250	37.750	3.409	0.024
