-92.500	33.300	3.176	0.319
-91.900	33.300	3.239	0.211
-91.300	33.300	3.272	0.236
-90.700	33.300	3.091	0.205
-90.100	33.300	3.181	0.212
-88.900	33.300	3.159	0.287
-88.300	33.300	3.578	0.156
-87.700	33.300	3.419	0.131
-87.100	33.300	3.253	0.186
-86.500	33.300	3.359	0.158
-93.100	33.900	3.209	0.241
-92.500	33.900	3.344	0.000
-91.900	33.900	3.061	3.133
-91.300	33.900	3.172	0.153
-90.700	33.900	3.102	0.142
-90.100	33.900	3.173	0.139
-89.500	33.900	3.170	0.151
-88.900	33.900	3.594	0.123
-88.300	33.900	3.561	0.107
-87.700	33.900	3.546	0.100
-87.100	33.900	3.454	0.139
-86.500	33.900	3.407	0.113
-93.100	34.500	3.306	0.190
-92.500	34.500	3.351	0.169
-91.900	34.500	3.381	0.000
-91.300	34.500	3.092	0.639
-90.700	34.500	3.319	0.181
-90.100	34.500	3.338	0.093
-89.500	34.500	3.581	0.098
-88.900	34.500	3.524	0.095
-88.300	34.500	3.564	0.091
-87.700	34.500	3.749	0.078
-87.100	34.500	3.750	0.092
-86.500	34.500	3.535	0.097
-93.700	35.100	3.428	0.093
-93.100	35.100	3.434	0.113
-92.500	35.100	3.392	0.124
-91.900	35.100	3.316	0.155
-91.300	35.100	3.360	0.000
-90.700	35.100	3.378	0.190
-90.100	35.100	3.417	0.152
-89.500	35.100	3.419	0.101
-88.900	35.100	3.560	0.066
-88.300	35.100	3.489	0.066
-87.700	35.100	3.532	0.071
-87.100	35.100	3.774	0.068
-86.500	35.100	3.544	0.064
-93.700	35.700	3.609	0.075
-93.100	35.700	3.369	0.070
-92.500	35.700	3.597	0.083
-91.900	35.700	3.608	0.114
-91.300	35.700	3.486	0.149
-90.700	35.700	3.416	0.000
-90.100	35.700	3.290	0.323
-89.500	35.700	3.283	0.134
-88.900	35.700	3.559	0.096
-88.300	35.700	3.411	0.072
-87.700	35.700	3.592	0.068
-87.100	35.700	3.586	0.066
-86.500	35.700	3.645	0.062
-93.700	36.300	3.397	0.056
-93.100	36.300	3.440	0.058
-92.500	36.300	3.458	0.063
-91.900	36.300	3.518	0.083
-91.300	36.300	3.467	0.096
-90.700	36.300	3.463	0.198
-90.100	36.300	3.551	2.731
-89.500	36.300	3.367	0.187
-88.900	36.300	3.575	0.115
-88.300	36.300	3.530	0.094
-87.700	36.300	3.600	0.080
-87.100	36.300	3.600	0.067
-86.500	36.300	3.704	0.069
-93.700	36.900	3.501	0.048
-93.100	36.900	3.488	0.053
-92.500	36.900	3.521	0.067
-91.900	36.900	3.444	0.084
-91.300	36.900	3.495	0.113
-90.700	36.900	3.550	0.164
-90.100	36.900	3.522	1.615
-89.500	36.900	3.443	0.310
-88.900	36.900	3.658	0.122
-88.300	36.900	3.494	0.121
-87.700	36.900	3.564	0.083
-87.100	36.900	3.560	0.083
-86.500	36.900	3.492	0.075
-93.700	37.500	3.727	0.069
-93.100	37.500	3.665	0.066
-92.500	37.500	3.598	0.063
-91.900	37.500	3.416	0.080
-91.300	37.500	3.474	0.095
-90.700	37.500	3.700	0.168
-90.100	37.500	3.621	1.204
-89.500	37.500	3.590	0.212
-88.900	37.500	3.539	0.149
-88.300	37.500	3.656	0.209
-87.700	37.500	3.575	0.174
-87.100	37.500	3.536	0.134
-86.500	37.500	3.340	0.091
-90.100	38.100	3.641	0.100
-87.700	38.100	3.595	0.000
