-93.100	33.900	3.410
-92.500	33.900	2.374
-90.100	33.900	2.028
-89.500	33.900	2.442
-88.900	33.900	3.310
-88.300	33.900	2.875
-87.700	33.900	3.528
-93.100	34.500	2.621
-92.500	34.500	2.292
-91.900	34.500	2.299
-91.300	34.500	2.287
-90.700	34.500	2.253
-90.100	34.500	3.018
-89.500	34.500	3.133
-88.900	34.500	3.353
-88.300	34.500	3.136
-87.700	34.500	2.931
-93.100	35.100	2.955
-92.500	35.100	3.962
-91.900	35.100	2.542
-91.300	35.100	2.279
-90.700	35.100	2.261
-90.100	35.100	2.738
-89.500	35.100	3.070
-88.900	35.100	3.004
-88.300	35.100	3.131
-87.700	35.100	3.241
-87.100	35.100	3.299
-93.100	35.700	2.083
-92.500	35.700	2.664
-91.900	35.700	2.926
-91.300	35.700	3.565
-90.700	35.700	2.612
-90.100	35.700	2.114
-89.500	35.700	2.703
-88.900	35.700	3.200
-88.300	35.700	3.281
-87.700	35.700	3.342
-87.100	35.700	3.250
-92.500	36.300	2.967
-91.900	36.300	3.432
-91.300	36.300	3.070
-90.700	36.300	3.271
-90.100	36.300	3.337
-89.500	36.300	2.728
-88.900	36.300	2.652
-88.300	36.300	3.045
-87.700	36.300	3.249
-87.100	36.300	2.988
-86.500	36.300	3.509
-91.900	36.900	3.055
-91.300	36.900	2.995
-90.700	36.900	3.139
-90.100	36.900	3.011
-89.500	36.900	3.093
-88.900	36.900	3.076
-88.300	36.900	2.998
-87.700	36.900	3.071
-87.100	36.900	3.373
-86.500	36.900	3.246
-90.700	37.500	2.873
-90.100	37.500	3.398
-89.500	37.500	3.145
-88.900	37.500	3.189
-88.300	37.500	3.279
-87.700	37.500	2.801
-87.100	37.500	2.574
-86.500	37.500	2.715
-85.900	37.500	2.766
-88.900	38.100	2.947
-87.700	38.100	2.966
