-93.100	33.300	2.288
-92.500	33.300	2.418
-91.900	33.300	2.414
-91.300	33.300	2.301
-90.700	33.300	2.244
-90.100	33.300	2.340
-89.500	33.300	2.036
-88.900	33.300	3.140
-88.300	33.300	2.870
-87.700	33.300	2.891
-87.100	33.300	3.015
-86.500	33.300	3.176
-93.100	33.900	2.639
-92.500	33.900	2.577
-91.900	33.900	2.415
-91.300	33.900	2.556
-90.700	33.900	2.521
-90.100	33.900	2.679
-89.500	33.900	2.811
-88.900	33.900	3.540
-88.300	33.900	3.265
-87.700	33.900	3.021
-87.100	33.900	3.176
-86.500	33.900	3.180
-93.100	34.500	3.112
-92.500	34.500	2.863
-91.900	34.500	2.657
-91.300	34.500	2.540
-90.700	34.500	2.741
-90.100	34.500	2.919
-89.500	34.500	3.027
-88.900	34.500	3.203
-88.300	34.500	3.254
-87.700	34.500	3.163
-87.100	34.500	3.318
-86.500	34.500	3.192
-93.700	35.100	2.692
-93.100	35.100	2.996
-92.500	35.100	2.921
-91.900	35.100	2.891
-91.300	35.100	2.688
-90.700	35.100	2.801
-90.100	35.100	2.950
-89.500	35.100	3.081
-88.900	35.100	3.164
-88.300	35.100	3.277
-87.700	35.100	3.076
-87.100	35.100	3.318
-86.500	35.100	3.403
-93.700	35.700	3.134
-93.100	35.700	3.282
-92.500	35.700	3.189
-91.900	35.700	3.226
-91.300	35.700	3.249
-90.700	35.700	2.875
-90.100	35.700	2.729
-89.500	35.700	2.910
-88.900	35.700	3.107
-88.300	35.700	3.308
-87.700	35.700	3.160
-87.100	35.700	3.281
-86.500	35.700	3.304
-93.700	36.300	3.036
-93.100	36.300	3.239
-92.500	36.300	3.137
-91.900	36.300	2.976
-91.300	36.300	3.200
-90.700	36.300	3.195
-90.100	36.300	3.045
-89.500	36.300	2.856
-88.900	36.300	2.879
-88.300	36.300	3.223
-87.700	36.300	3.162
-87.100	36.300	3.330
-86.500	36.300	3.237
-93.100	36.900	3.132
-92.500	36.900	3.003
-91.900	36.900	3.236
-91.300	36.900	2.967
-90.700	36.900	3.041
-90.100	36.900	3.211
-89.500	36.900	3.187
-88.900	36.900	3.247
-88.300	36.900	3.044
-87.700	36.900	2.972
-87.100	36.900	3.471
-86.500	36.900	3.136
-93.700	37.500	3.521
-93.100	37.500	3.256
-92.500	37.500	2.977
-91.300	37.500	3.622
-90.700	37.500	3.219
-90.100	37.500	3.142
-89.500	37.500	3.265
-88.900	37.500	3.102
-88.300	37.500	3.191
-87.700	37.500	2.891
-87.100	37.500	2.758
-86.500	37.500	2.913
-85.900	37.500	2.879
-91.300	38.100	2.810
-90.100	38.100	3.073
-88.900	38.100	3.264
-88.300	38.100	2.798
-87.700	38.100	3.259
