-93.100	33.300	2.085
-92.500	33.300	2.206
-90.700	33.300	2.249
-90.100	33.300	2.345
-88.900	33.300	2.615
-88.300	33.300	3.015
-87.700	33.300	3.081
-87.100	33.300	3.028
-93.100	33.900	2.543
-92.500	33.900	2.668
-91.900	33.900	2.219
-91.300	33.900	2.564
-90.700	33.900	2.345
-90.100	33.900	2.449
-89.500	33.900	2.743
-88.900	33.900	3.331
-88.300	33.900	3.173
-87.700	33.900	2.971
-87.100	33.900	2.997
-86.500	33.900	3.233
-93.100	34.500	3.283
-92.500	34.500	2.794
-91.900	34.500	2.542
-91.300	34.500	2.423
-90.700	34.500	2.592
-90.100	34.500	2.878
-89.500	34.500	2.986
-88.900	34.500	3.115
-88.300	34.500	3.192
-87.700	34.500	3.110
-87.100	34.500	3.243
-86.500	34.500	3.285
-93.700	35.100	2.550
-93.100	35.100	2.949
-92.500	35.100	2.920
-91.900	35.100	2.791
-91.300	35.100	2.585
-90.700	35.100	2.710
-90.100	35.100	2.846
-89.500	35.100	3.094
-88.900	35.100	3.173
-88.300	35.100	3.294
-87.700	35.100	3.103
-87.100	35.100	3.326
-86.500	35.100	3.437
-93.700	35.700	3.252
-93.100	35.700	3.189
-92.500	35.700	3.107
-91.900	35.700	3.225
-91.300	35.700	3.287
-90.700	35.700	2.737
-90.100	35.700	2.601
-89.500	35.700	2.883
-88.900	35.700	3.102
-88.300	35.700	3.309
-87.700	35.700	3.154
-87.100	35.700	3.336
-86.500	35.700	3.008
-93.700	36.300	2.996
-93.100	36.300	3.322
-92.500	36.300	3.341
-91.900	36.300	2.917
-91.300	36.300	3.192
-90.700	36.300	3.249
-90.100	36.300	3.081
-89.500	36.300	2.805
-88.900	36.300	2.802
-88.300	36.300	3.189
-87.700	36.300	3.182
-87.100	36.300	3.266
-86.500	36.300	3.355
-93.100	36.900	3.108
-92.500	36.900	2.933
-91.900	36.900	3.196
-91.300	36.900	2.969
-90.700	36.900	3.076
-90.100	36.900	3.205
-89.500	36.900	3.201
-88.900	36.900	3.218
-88.300	36.900	3.055
-87.700	36.900	2.958
-87.100	36.900	3.478
-86.500	36.900	3.096
-93.700	37.500	3.613
-93.100	37.500	3.375
-92.500	37.500	3.148
-91.900	37.500	3.786
-91.300	37.500	3.521
-90.700	37.500	3.225
-90.100	37.500	3.106
-89.500	37.500	3.199
-88.900	37.500	3.118
-88.300	37.500	3.168
-87.700	37.500	2.855
-87.100	37.500	2.673
-86.500	37.500	2.800
-85.900	37.500	2.959
-91.300	38.100	2.833
-90.100	38.100	3.156
-88.900	38.100	3.134
-88.300	38.100	3.129
-87.700	38.100	3.220
